filt,kind,param,hold,p_ret,p,is_cagr,is_sharpe,is_maxdd,name,bh,by
100.0,vix_spike,1.15,20,0.06948372967003377,0.2704725580541129,0.02960297023229841,0.3018575811926266,-0.24618991793669387,vix_spike=1.15|H20|F100.0,False,False
100.0,vix_cross,17.0,5,0.282558449236898,0.4737731475417754,0.005153651134605308,0.137917651403789,-0.13519229670551747,vix_cross=17.0|H5|F100.0,False,False
100.0,vix_cross,17.0,10,0.18303554937831334,0.4571121050035924,0.009791535165108556,0.1918555067780301,-0.14626085729314808,vix_cross=17.0|H10|F100.0,False,False
100.0,vix_cross,17.0,20,0.3994858820916899,0.7535881525817587,0.0014676355356439963,0.057089819207714096,-0.3241840240804208,vix_cross=17.0|H20|F100.0,False,False
100.0,vix_cross,18.0,5,0.18924975018561663,0.33193038952797654,0.009401847350848369,0.21626680807555906,-0.13627998422176035,vix_cross=18.0|H5|F100.0,False,False
100.0,vix_cross,18.0,10,0.25292422983560714,0.4889979202968297,0.008533022653527622,0.15879034059029473,-0.20497386250534344,vix_cross=18.0|H10|F100.0,False,False
100.0,vix_cross,18.0,20,0.5672917604407743,0.8539734261737737,-0.007245679591807885,-0.03691849683989663,-0.33563985966111853,vix_cross=18.0|H20|F100.0,False,False
100.0,vix_cross,19.0,5,0.48341350691012314,0.6251851205601691,-0.0007435722239288456,0.009476438162150623,-0.16552492038287525,vix_cross=19.0|H5|F100.0,False,False
100.0,vix_cross,19.0,10,0.3654332917620051,0.5801992778574225,0.0030323449181319795,0.07892753543913274,-0.17909061892971345,vix_cross=19.0|H10|F100.0,False,False
100.0,vix_cross,19.0,20,0.6418574431881411,0.8677100782606608,-0.010954225673984852,-0.0831439843491573,-0.42780468623766976,vix_cross=19.0|H20|F100.0,False,False
100.0,vix_cross,20.0,5,0.46850536412809063,0.6199849726914132,-0.0007218274251947765,0.017100150641451442,-0.17845475617335438,vix_cross=20.0|H5|F100.0,False,False
100.0,vix_cross,20.0,10,0.24741322383550954,0.4248509013588012,0.009751265775029383,0.16377046974133389,-0.23977504302118757,vix_cross=20.0|H10|F100.0,False,False
100.0,vix_cross,20.0,20,0.34961764752545743,0.6144009959826425,0.0039042573442791273,0.08919903725716277,-0.41163109554645494,vix_cross=20.0|H20|F100.0,False,False
100.0,vix_cross,22.0,5,0.43737740993809426,0.553223827042653,3.624198461604777e-05,0.035284185402412904,-0.2643056618979106,vix_cross=22.0|H5|F100.0,False,False
100.0,vix_cross,22.0,10,0.6740053023118271,0.826730463093318,-0.014148056573686563,-0.09354766672827182,-0.43887792220523514,vix_cross=22.0|H10|F100.0,False,False
100.0,vix_cross,22.0,20,0.34978281159630314,0.5478797259852126,0.0036604496430860944,0.09297562580102826,-0.5098423512811117,vix_cross=22.0|H20|F100.0,False,False
100.0,vix_cross,25.0,5,0.8652460181503414,0.900304131548474,-0.02235676517133811,-0.2810026514714476,-0.45249666105440667,vix_cross=25.0|H5|F100.0,False,False
100.0,vix_cross,25.0,10,0.49224294868942087,0.5989925872471671,-0.004851738355385216,0.00414251942210956,-0.5015803666996647,vix_cross=25.0|H10|F100.0,False,False
100.0,vix_cross,25.0,20,0.24385495931923573,0.38476465051619896,0.009520915847839095,0.13841893207988334,-0.3895872152377482,vix_cross=25.0|H20|F100.0,False,False
100.0,rsi2,5.0,5,0.1335790913411375,0.42838405193962686,0.022879189564958713,0.23107510221232333,-0.26946431818181793,rsi2=5.0|H5|F100.0,False,False
100.0,rsi2,5.0,10,0.10974846432651053,0.5351902731217828,0.028739448967871617,0.25283394285967664,-0.43255925297675735,rsi2=5.0|H10|F100.0,False,False
100.0,rsi2,5.0,20,0.012834611826805821,0.15309687841022745,0.07794332840815099,0.4938436333123085,-0.5012299704108705,rsi2=5.0|H20|F100.0,False,False
100.0,rsi2,10.0,5,0.11211120497125493,0.3934564633108142,0.026606984670332068,0.2547994811704666,-0.2997043572984748,rsi2=10.0|H5|F100.0,False,False
100.0,rsi2,10.0,10,0.0887071431761708,0.48239950178840374,0.03408209887514091,0.28281391440575665,-0.43255925297675735,rsi2=10.0|H10|F100.0,False,False
100.0,rsi2,10.0,20,0.012898971779002278,0.15709882030252337,0.07804023865736709,0.4924923605724907,-0.5012299704108705,rsi2=10.0|H20|F100.0,False,False
100.0,rsi2,15.0,5,0.05824581374153365,0.26786707437537727,0.03816423328496743,0.3305802479814404,-0.29970435729847467,rsi2=15.0|H5|F100.0,False,False
100.0,rsi2,15.0,10,0.08926232353657552,0.4848577072501425,0.03492199126973272,0.2869385082040893,-0.4325592529767578,rsi2=15.0|H10|F100.0,False,False
100.0,rsi2,15.0,20,0.009816613503607404,0.14798030834349826,0.08013015965861303,0.5011083661198207,-0.5012299704108707,rsi2=15.0|H20|F100.0,False,False
